Year,Make,Model,Fuel Type,Car Type,Car Build,Count
2022,Mazda,3,Petrol,Evolve 2.0L Sedan FWD,OTHER,1
2022,Mazda,3,Petrol,Evolve M Hybrid 2.0L Hatchback FWD,OTHER,1
2022,Mazda,3,Petrol,Evolve SP 2.5L Hatchback FWD,OTHER,22
2022,Mazda,3,Petrol,Evolve SP 2.5L Sedan FWD,OTHER,4
2022,Mazda,3,Petrol,GT 2.5L Hatchback FWD,OTHER,15
2022,Mazda,3,Petrol,GT 2.5L Hatchback FWD Manual,OTHER,5
2022,Mazda,3,Petrol,GT 2.5L Sedan FWD,OTHER,5
2022,Mazda,3,Petrol,Pure 2.0L Hatchback FWD,OTHER,2
2022,Mazda,3,Petrol,Pure 2.0L Hatchback FWD Manual,OTHER,1
2022,Mazda,3,Petrol,Pure 2.0L Sedan FWD,OTHER,2
2022,Mazda,3,Petrol,Touring 2.0L Hatchback FWD,OTHER,20
2022,Mazda,6,Petrol,2.5L Sedan FWD,OTHER,14
2022,Mazda,6,Petrol,2.5L Wagon FWD,OTHER,9
2022,Mazda,BT-50,Diesel,1.9L Diesel Dual Cab Ute 4XD,UTE,11
2022,Mazda,BT-50,Diesel,1.9L Diesel Dual Cab Ute RWD,UTE,2
2022,Mazda,BT-50,Diesel,1.9L Diesel Single Cab Cab Chassis RWD,OTHER,1
2022,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Cab Chassis 4XD,OTHER,8
2022,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Cab Chassis 4XD Manual,OTHER,2
2022,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Ute 4XD,UTE,98
2022,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Ute 4XD Manual,UTE,1
2022,Mazda,BT-50,Diesel,3.0L Diesel Dual Cab Ute RWD,UTE,1
2022,Mazda,BT-50,Diesel,3.0L Diesel Extended Cab Cab Chassis 4XD Manual,OTHER,2
2022,Mazda,BT-50,Diesel,3.0L Diesel Extended Cab Cab Chassis RWD,OTHER,2
2022,Mazda,CX-3,Petrol,2.0L SUV 4WD,SUV,7
2022,Mazda,CX-3,Petrol,2.0L SUV FWD,SUV,8
2022,Mazda,CX-3,Petrol,LE 2.0L SUV 4WD,SUV,4
2022,Mazda,CX-3,Petrol,Sport 2.0L SUV 4WD,SUV,2
2022,Mazda,CX-3,Petrol,Sport 2.0L SUV FWD,SUV,22
2022,Mazda,CX-3,Petrol,Sport LE 2.0L SUV FWD,SUV,1
2022,Mazda,CX-30,Petrol,Astina 2.0L SUV FWD,SUV,4
2022,Mazda,CX-30,Petrol,Astina 2.5L SUV 4WD,SUV,2
2022,Mazda,CX-30,Petrol,Astina 2.5L SUV FWD,SUV,9
2022,Mazda,CX-30,Petrol,Evolve 2.0L SUV FWD,SUV,41
2022,Mazda,CX-30,Petrol,Evolve M Hybrid 2.0L SUV FWD,SUV,2
2022,Mazda,CX-30,Petrol,Pure 2.0L SUV FWD,SUV,13
2022,Mazda,CX-30,Petrol,Touring 2.0L SUV FWD,SUV,10
2022,Mazda,CX-30,Petrol,Touring 2.5L SUV 4WD,SUV,8
2022,Mazda,CX-30,Petrol,Touring 2.5L SUV FWD,SUV,13
2022,Mazda,CX-30,Petrol,Touring SP 2.0L SUV FWD,SUV,3
2022,Mazda,CX-30,Petrol,Touring SP 2.5L SUV 4WD,SUV,1
2022,Mazda,CX-30,Petrol,Touring SP 2.5L SUV FWD,SUV,7
2022,Mazda,CX-5,Diesel,2.2L Diesel SUV 4WD,SUV,1
2022,Mazda,CX-5,Diesel,Active 2.2L Diesel SUV 4WD,SUV,3
2022,Mazda,CX-5,Diesel,Akera 2.2L Diesel SUV 4WD,SUV,1
2022,Mazda,CX-5,Diesel,Sport 2.2L Diesel SUV 4WD,SUV,2
2022,Mazda,CX-5,Diesel,Touring Active 2.2L Diesel SUV 4WD,SUV,4
2022,Mazda,CX-5,Petrol,2.0L SUV FWD,SUV,10
2022,Mazda,CX-5,Petrol,2.5L SUV 4WD,SUV,43
2022,Mazda,CX-5,Petrol,Active 2.5L SUV 4WD,SUV,3
2022,Mazda,CX-5,Petrol,Akera 2.5L SUV 4WD,SUV,1
2022,Mazda,CX-5,Petrol,GT SP 2.5L SUV 4WD,SUV,1
2022,Mazda,CX-5,Petrol,Maxx 2.0L SUV FWD,SUV,2
2022,Mazda,CX-5,Petrol,Maxx Sport 2.5L SUV FWD,SUV,9
2022,Mazda,CX-5,Petrol,SP 2.5L SUV 4WD,SUV,30
2022,Mazda,CX-5,Petrol,Sport 2.0L SUV FWD,SUV,3
2022,Mazda,CX-5,Petrol,Sport 2.5L SUV 4WD,SUV,4
2022,Mazda,CX-5,Petrol,Sport 2.5L SUV FWD,SUV,54
2022,Mazda,CX-5,Petrol,Touring 2.5L SUV 4WD,SUV,3
2022,Mazda,CX-5,Petrol,Touring Active 2.5L SUV 4WD,SUV,2
2022,Mazda,CX-8,Diesel,2.2L Diesel SUV 4WD,SUV,8
2022,Mazda,CX-8,Diesel,LE 2.2L Diesel SUV 4WD,SUV,3
2022,Mazda,CX-8,Petrol,2.5L SUV FWD,SUV,44
2022,Mazda,CX-8,Petrol,SP 2.5L SUV FWD,SUV,9
2022,Mazda,CX-9,Petrol,2.5L SUV 4WD,SUV,85
2022,Mazda,CX-9,Petrol,2.5L SUV FWD,SUV,50
2022,Mazda,MX-30,Petrol,Astina 2.0L SUV FWD,SUV,11
2022,Mazda,MX-30,Petrol,Evolve 2.0L SUV FWD,SUV,2
2022,Mazda,MX-5,Petrol,2.0L Convertible RWD,OTHER,1
2022,Mazda,MX-5,Petrol,2.0L Coupe RWD,OTHER,2
2022,Mazda,MX-5,Petrol,2.0L Coupe RWD Manual,OTHER,5
2022,Mazda,MX-5,Petrol,RS 2.0L Coupe RWD Manual,OTHER,4
2022,McLaren,720S,Petrol,4.0L Coupe RWD,OTHER,1
2022,Mercedes-Benz,A-Class,Hybrid,1.3L Hatchback FWD Hybrid,OTHER,7
2022,Mercedes-Benz,A-Class,Petrol,1.3L Hatchback FWD,OTHER,38
2022,Mercedes-Benz,A-Class,Petrol,1.3L Sedan FWD,OTHER,15
2022,Mercedes-Benz,A-Class,Petrol,2.0L Hatchback 4WD,OTHER,25
2022,Mercedes-Benz,A-Class,Petrol,2.0L Sedan 4WD,OTHER,33
2022,Mercedes-Benz,A-Class,Petrol,S 2.0L Hatchback 4WD,OTHER,3
2022,Mercedes-Benz,B-Class,Petrol,1.3L Hatchback FWD,OTHER,6
2022,Mercedes-Benz,C-Class,Petrol,1.5L Sedan RWD,OTHER,47
2022,Mercedes-Benz,C-Class,Petrol,2.0L Coupe RWD,OTHER,16
2022,Mercedes-Benz,C-Class,Petrol,2.0L Sedan 4WD,OTHER,1
2022,Mercedes-Benz,C-Class,Petrol,2.0L Sedan RWD,OTHER,32
2022,Mercedes-Benz,C-Class,Petrol,3.0L Coupe 4WD,OTHER,1
2022,Mercedes-Benz,C-Class,Petrol,Edition C 1.5L Sedan RWD,OTHER,11
2022,Mercedes-Benz,C-Class,Petrol,S 4.0L Convertible RWD,OTHER,1
2022,Mercedes-Benz,C-Class,Petrol,S 4.0L Coupe RWD,OTHER,4
2022,Mercedes-Benz,CLA-Class,Petrol,1.3L Coupe FWD,OTHER,11
2022,Mercedes-Benz,CLA-Class,Petrol,2.0L Coupe 4WD,OTHER,5
2022,Mercedes-Benz,E-Class,Petrol,2.0L Sedan RWD,OTHER,9
2022,Mercedes-Benz,E-Class,Petrol,3.0L Coupe 4WD,OTHER,1
2022,Mercedes-Benz,E-Class,Petrol,S 4.0L Sedan 4WD,OTHER,1
2022,Mercedes-Benz,EQA,Electric,SUV FWD,SUV,10
2022,Mercedes-Benz,EQB,Electric,SUV FWD,SUV,2
2022,Mercedes-Benz,EQC,Electric,SUV 4WD,SUV,7
2022,Mercedes-Benz,EQC,Electric,Sport SUV 4WD,SUV,4
2022,Mercedes-Benz,EQE,Electric,Sedan 4WD,OTHER,4
2022,Mercedes-Benz,EQE,Electric,Sedan RWD,OTHER,1
2022,Mercedes-Benz,EQS,Electric,Sedan 4WD,OTHER,23
2022,Mercedes-Benz,EQV,Electric,People Mover FWD,OTHER,1
2022,Mercedes-Benz,G-Class,Petrol,4.0L SUV 4XD,SUV,11
2022,Mercedes-Benz,GLA-Class,Petrol,1.3L SUV FWD,SUV,9
2022,Mercedes-Benz,GLA-Class,Petrol,2.0L SUV 4WD,SUV,40
2022,Mercedes-Benz,GLA-Class,Petrol,S 2.0L SUV 4WD,SUV,7
2022,Mercedes-Benz,GLB-Class,Petrol,1.3L SUV FWD,SUV,69
2022,Mercedes-Benz,GLB-Class,Petrol,2.0L SUV 4WD,SUV,7
2022,Mercedes-Benz,GLC-Class,Hybrid,e 2.0L SUV 4WD Hybrid,SUV,1
2022,Mercedes-Benz,GLC-Class,Petrol,2.0L SUV 4WD,SUV,14
2022,Mercedes-Benz,GLC-Class,Petrol,2.0L SUV RWD,SUV,17
2022,Mercedes-Benz,GLC-Class,Petrol,3.0L SUV 4WD,SUV,13
2022,Mercedes-Benz,GLE-Class,Diesel,2.0L Diesel SUV 4WD,SUV,27
2022,Mercedes-Benz,GLE-Class,Diesel,2.9L Diesel SUV 4WD,SUV,7
2022,Mercedes-Benz,GLE-Class,Petrol,3.0L SUV 4WD,SUV,21
2022,Mercedes-Benz,GLE-Class,Petrol,S 4.0L SUV 4WD,SUV,7
2022,Mercedes-Benz,GLS-Class,Diesel,2.9L Diesel SUV 4WD,SUV,1
2022,Mercedes-Benz,GLS-Class,Petrol,4.0L SUV 4WD,SUV,3
2022,Mercedes-Benz,S-Class,Petrol,3.0L Sedan 4WD,OTHER,3
2022,Mercedes-Benz,Sprinter,Diesel,3.0L Diesel Commercial Van MWB RWD,OTHER,2
2022,Mercedes-Benz,V-Class,Diesel,2.0L Diesel People Mover MWB RWD,OTHER,2
2022,Mercedes-Benz,V-Class,Diesel,AMG Avantgarde 2.0L Diesel People Mover MWB RWD,OTHER,1
2022,Mercedes-Benz,V-Class,Diesel,Avantgarde 2.1L Diesel People Mover MWB RWD,OTHER,2
2022,Mercedes-Benz,Vito,Diesel,1.6L Diesel Commercial Van LWB FWD Manual,OTHER,1
2022,Mercedes-Benz,Vito,Diesel,2.1L Diesel Commercial Van LWB RWD,OTHER,1
2022,Mercedes-Benz,eVito Tourer,Electric,People Mover MWB FWD,OTHER,8
2022,Mitsubishi,ASX,Petrol,2.0L SUV FWD,SUV,117
2022,Mitsubishi,ASX,Petrol,2.4L SUV FWD,SUV,14
2022,Mitsubishi,Eclipse Cross,Hybrid,Aspire 2.4L SUV 4WD Hybrid,SUV,2
2022,Mitsubishi,Eclipse Cross,Hybrid,ES 2.4L SUV 4WD Hybrid,SUV,10
2022,Mitsubishi,Eclipse Cross,Hybrid,Exceed 2.4L SUV 4WD Hybrid,SUV,4
2022,Mitsubishi,Eclipse Cross,Petrol,1.5L SUV 4WD,SUV,4
2022,Mitsubishi,Eclipse Cross,Petrol,1.5L SUV FWD,SUV,47
2022,Mitsubishi,Eclipse Cross,Petrol,Black Edition 1.5L SUV FWD,SUV,1
2022,Mitsubishi,Express,Diesel,2.0L Diesel Commercial Van LWB FWD,OTHER,4
2022,Mitsubishi,Express,Diesel,2.0L Diesel Commercial Van SWB FWD,OTHER,1
2022,Mitsubishi,Outlander,Hybrid,Exceed 2.4L SUV 4WD Hybrid,SUV,3
2022,Mitsubishi,Outlander,Hybrid,Exceed Tourer 2.4L SUV 4WD Hybrid,SUV,8
2022,Mitsubishi,Outlander,Petrol,2.5L SUV 4WD,SUV,85
2022,Mitsubishi,Outlander,Petrol,2.5L SUV FWD,SUV,127
2022,Mitsubishi,Pajero Sport,Diesel,2.4L Diesel SUV 4XD,SUV,71
2022,Mitsubishi,Pajero Sport,Diesel,2.4L Diesel SUV RWD,SUV,23
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Cab Chassis 4XD,OTHER,5
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Cab Chassis 4XD Manual,OTHER,1
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Ute 4XD,UTE,124
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Ute 4XD Manual,UTE,3
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Ute RWD,UTE,1
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Extended Cab Ute 4XD,UTE,4
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Single Cab Cab Chassis 4XD,OTHER,4
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Single Cab Cab Chassis RWD,OTHER,5
2022,Mitsubishi,Triton,Diesel,2.4L Diesel Single Cab Cab Chassis RWD Manual,OTHER,4
2022,Mitsubishi,Triton,Petrol,2.4L Single Cab Cab Chassis RWD Manual,OTHER,5
2022,Nissan,JUKE,Petrol,1.0L SUV FWD,SUV,17
2022,Nissan,LEAF,Electric,Hatchback FWD,OTHER,7
2022,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Cab Chassis 4XD Manual,OTHER,3
2022,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute 4XD,UTE,47
2022,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute 4XD Manual,UTE,7
2022,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute RWD,UTE,4
2022,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute RWD Manual,UTE,6
2022,Nissan,Navara,Diesel,2.3L Diesel Extended Cab Cab Chassis RWD,OTHER,2
2022,Nissan,Navara,Diesel,2.3L Diesel Extended Cab Ute 4XD,UTE,5
2022,Nissan,Navara,Diesel,2.3L Diesel Single Cab Cab Chassis RWD,OTHER,2
2022,Nissan,Navara,Diesel,Warrior 2.3L Diesel Dual Cab Ute 4XD,UTE,16
2022,Nissan,Navara,Diesel,Warrior 2.3L Diesel Dual Cab Ute 4XD Manual,UTE,13
2022,Nissan,Pathfinder,Petrol,3.5L SUV 4WD,SUV,54
2022,Nissan,Pathfinder,Petrol,3.5L SUV FWD,SUV,11
2022,Nissan,Patrol,Petrol,5.6L SUV 4XD,SUV,92
2022,Nissan,QASHQAI,Petrol,1.3L SUV FWD,SUV,75
2022,Nissan,X-TRAIL,Hybrid,e-POWER 1.5L SUV 4WD Hybrid,SUV,8
2022,Nissan,X-TRAIL,Petrol,2.5L SUV 4WD,SUV,62
2022,Nissan,X-TRAIL,Petrol,2.5L SUV FWD,SUV,43
2022,Nissan,Z,Petrol,3.0L Coupe RWD,OTHER,11
2022,Nissan,Z,Petrol,3.0L Coupe RWD Manual,OTHER,13
2022,Peugeot,308,Petrol,Premium 1.2L Hatchback FWD,OTHER,1
2022,Peugeot,508,Petrol,1.6L FWD,OTHER,3
2022,Peugeot,508,Petrol,1.6L Wagon FWD,OTHER,4
2022,Peugeot,2008,Petrol,1.2L SUV FWD,SUV,5
2022,Peugeot,5008,Petrol,Sport 1.6L SUV FWD,SUV,3
2022,Peugeot,Boxer,Diesel,2.0L Diesel Commercial Van LWB FWD Manual,OTHER,1
2022,Peugeot,Partner,Petrol,1.2L Commercial Van SWB FWD,OTHER,1
2022,Polestar,2,Electric,Dual motor 4WD,OTHER,4
2022,Polestar,2,Electric,Single motor FWD,OTHER,8
2022,Porsche,718,Petrol,2.0L Convertible RWD,OTHER,2
2022,Porsche,718,Petrol,GT4 RS 4.0L Coupe RWD,OTHER,5
2022,Porsche,911,Petrol,3.0L Coupe RWD,OTHER,3
2022,Porsche,911,Petrol,4.0L Coupe RWD Manual,OTHER,1
2022,Porsche,911,Petrol,GTS 3.0L Convertible 4WD,OTHER,2
2022,Porsche,911,Petrol,GTS 3.0L Coupe RWD,OTHER,1
2022,Porsche,Cayenne,Petrol,3.0L SUV 4WD,SUV,11
2022,Porsche,Macan,Petrol,2.0L SUV 4WD,SUV,7
2022,Porsche,Macan,Petrol,2.9L SUV 4WD,SUV,11
2022,Porsche,Taycan,Electric,Sedan 4WD,OTHER,16
2022,Porsche,Taycan,Electric,Sedan RWD,OTHER,5
2022,Porsche,Taycan,Electric,Wagon 4WD,OTHER,4
2022,RAM,1500,Petrol,5.7L Crew Cab Ute SWB 4XD,UTE,7
2022,RAM,1500,Petrol,5.7L Dual Cab Ute SWB 4XD,UTE,4
2022,RAM,1500,Petrol,6.2L Dual Cab Ute 4XD,UTE,5
2022,RAM,1500,Petrol,RamBox 5.7L Crew Cab Ute SWB 4XD,UTE,30
2022,RAM,2500,Diesel,6.7L Diesel Dual Cab Ute 4XD,UTE,2
2022,Renault,Arkana,Petrol,1.3L SUV FWD,SUV,37
2022,Renault,Captur,Petrol,1.3L SUV FWD,SUV,18
2022,Renault,Koleos,Petrol,2.5L SUV 4WD,SUV,9
2022,Renault,Koleos,Petrol,2.5L SUV FWD,SUV,12
2022,Renault,Master,Diesel,120kW 2.3L Diesel Commercial Van MWB FWD Manual,OTHER,4
2022,Renault,Trafic,Diesel,2.0L Diesel Commercial Van LWB FWD,OTHER,2
2022,Renault,Trafic,Diesel,2.0L Diesel Commercial Van LWB FWD Manual,OTHER,2
2022,Renault,Trafic,Diesel,2.0L Diesel Commercial Van SWB FWD Manual,OTHER,1
2022,SKODA,Fabia,Petrol,Edition 150 1.5L Hatchback FWD,OTHER,3
2022,SKODA,Kamiq,Petrol,Ambition 1.5L SUV FWD,SUV,1
2022,SKODA,Kamiq,Petrol,Monte Carlo 1.5L SUV FWD,SUV,10
2022,SKODA,Kamiq,Petrol,Signature 1.5L SUV FWD,SUV,6
2022,SKODA,Kamiq,Petrol,Style 1.0L SUV FWD,SUV,30
2022,SKODA,Karoq,Petrol,Sportline 2.0L SUV 4WD,SUV,11
2022,SKODA,Karoq,Petrol,Style 1.4L SUV FWD,SUV,7
2022,SKODA,Kodiaq,Petrol,2.0L SUV 4X4,SUV,36
2022,SKODA,Octavia,Petrol,2.0L Sedan FWD,OTHER,7
2022,SKODA,Octavia,Petrol,2.0L Wagon FWD,OTHER,15
2022,SKODA,Octavia,Petrol,Style 1.4L Wagon FWD,OTHER,1
2022,SKODA,Scala,Petrol,Ambition 1.0L Hatchback FWD,OTHER,1
2022,SKODA,Scala,Petrol,Signature 1.5L Hatchback FWD,OTHER,4
2022,SKODA,Superb,Petrol,SportLine 2.0L Wagon 4XC,OTHER,4
2022,SKODA,Superb,Petrol,Style 2.0L Sedan FWD,OTHER,2
2022,SKODA,Superb,Petrol,Style 2.0L Wagon FWD,OTHER,1
2022,SsangYong,Korando,Diesel,1.6L Diesel SUV 4WD,SUV,2
2022,SsangYong,Korando,Petrol,1.5L SUV FWD,SUV,6
2022,SsangYong,Musso,Diesel,2.2L Diesel Dual Cab Ute 4XD Manual,UTE,2
2022,SsangYong,Rexton,Diesel,2.2L Diesel SUV 4XD,SUV,22
2022,Subaru,BRZ,Petrol,2.4L Coupe RWD,OTHER,5
2022,Subaru,BRZ,Petrol,2.4L Coupe RWD Manual,OTHER,19
2022,Subaru,Forester,Hybrid,2.0L SUV 4WD Hybrid,SUV,7
2022,Subaru,Forester,Petrol,2.5L SUV 4WD,SUV,61
2022,Subaru,Impreza,Petrol,2.0L Hatchback 4WD,OTHER,21
2022,Subaru,Impreza,Petrol,2.0L Sedan 4WD,OTHER,2
2022,Subaru,Outback,Petrol,2.5L SUV 4WD,SUV,59
2022,Subaru,WRX,Petrol,2.4L Sedan 4WD,OTHER,31
2022,Subaru,WRX,Petrol,2.4L Sedan 4WD Manual,OTHER,32
2022,Subaru,WRX,Petrol,2.4L Wagon 4WD,OTHER,37
2022,Subaru,XV,Hybrid,2.0L SUV 4WD Hybrid,SUV,6
2022,Subaru,XV,Petrol,2.0L SUV 4WD,SUV,20
2022,Suzuki,Baleno,Petrol,1.4L Hatchback FWD,OTHER,119
2022,Suzuki,Ignis,Petrol,1.2L SUV FWD,SUV,18
2022,Suzuki,Ignis,Petrol,1.2L SUV FWD Manual,SUV,1
2022,Suzuki,Jimny,Petrol,1.5L SUV 4XD,SUV,43
2022,Suzuki,Jimny,Petrol,1.5L SUV 4XD Manual,SUV,50
2022,Suzuki,S-Cross,Petrol,1.4L SUV 4WD,SUV,46
2022,Suzuki,S-Cross,Petrol,1.4L SUV FWD,SUV,6
2022,Suzuki,S-Cross,Petrol,Prestige 1.4L SUV 4WD,SUV,15
2022,Suzuki,S-Cross,Petrol,Prestige 1.4L SUV FWD,SUV,1
2022,Suzuki,Swift,Petrol,1.0L Hatchback FWD,OTHER,23
2022,Suzuki,Swift,Petrol,1.2L Hatchback FWD,OTHER,24
2022,Suzuki,Swift,Petrol,1.4L Hatchback FWD,OTHER,7
2022,Suzuki,Swift,Petrol,1.4L Hatchback FWD Manual,OTHER,3
2022,Suzuki,Swift,Petrol,Plus 1.2L Hatchback FWD,OTHER,7
2022,Suzuki,Swift,Petrol,Plus Special Edition 1.2L Hatchback FWD,OTHER,3
2022,Suzuki,Swift,Petrol,Special Edition 1.2L Hatchback FWD,OTHER,3
2022,Suzuki,Vitara,Petrol,1.4L SUV 4WD,SUV,6
2022,Suzuki,Vitara,Petrol,1.4L SUV FWD,SUV,20
2022,Suzuki,Vitara,Petrol,1.6L SUV FWD,SUV,60
2022,Suzuki,Vitara,Petrol,Shadow 1.4L SUV FWD,SUV,6
2022,Tesla,Model 3,Electric,Sedan 4WD,OTHER,31
2022,Tesla,Model 3,Electric,Sedan RWD,OTHER,21
2022,Tesla,Model Y,Electric,SUV RWD,SUV,48
2022,Toyota,C-HR,Hybrid,1.8L SUV FWD Hybrid,SUV,24
2022,Toyota,C-HR,Hybrid,Sport 1.8L SUV FWD Hybrid,SUV,13
2022,Toyota,C-HR,Petrol,1.2L SUV 4WD,SUV,20
2022,Toyota,C-HR,Petrol,1.2L SUV FWD,SUV,143
2022,Toyota,Camry,Hybrid,2.5L Sedan FWD Hybrid,OTHER,48
2022,Toyota,Camry,Petrol,2.5L Sedan FWD,OTHER,14
2022,Toyota,Corolla,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,OTHER,318
2022,Toyota,Corolla,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,OTHER,27
2022,Toyota,Corolla,Petrol,2.0L Hatchback FWD,OTHER,115
2022,Toyota,Corolla,Petrol,2.0L Sedan FWD,OTHER,56
2022,Toyota,Corolla,Petrol,GTS 1.6L Hatchback 4WD Manual,OTHER,13
2022,Toyota,Corolla Cross,Hybrid,2.0L SUV 4WD Hybrid,SUV,21
2022,Toyota,Corolla Cross,Hybrid,2.0L SUV FWD Hybrid,SUV,14
2022,Toyota,Corolla Cross,Petrol,2.0L SUV FWD,SUV,3
2022,Toyota,Fortuner,Diesel,2.8L Diesel SUV 4XD,SUV,98
2022,Toyota,GR86,Petrol,2.4L Coupe RWD,OTHER,10
2022,Toyota,GR86,Petrol,2.4L Coupe RWD Manual,OTHER,1
2022,Toyota,Granvia,Diesel,2.8L Diesel People Mover RWD,OTHER,1
2022,Toyota,Hiace,Diesel,2.8L Diesel Commercial Van ELWB RWD,OTHER,8
2022,Toyota,Hiace,Diesel,2.8L Diesel Commercial Van LWB RWD,OTHER,15
2022,Toyota,Hiace,Diesel,GL 2.8L Diesel Commercial Van ELWB RWD,OTHER,1
2022,Toyota,Hilux,Diesel,2.4L Diesel Dual Cab Cab Chassis 4XD,OTHER,2
2022,Toyota,Hilux,Diesel,2.4L Diesel Dual Cab Ute 4XD,UTE,7
2022,Toyota,Hilux,Diesel,2.8L Diesel Dual Cab Cab Chassis 4XD,OTHER,63
2022,Toyota,Hilux,Diesel,2.8L Diesel Dual Cab Ute 4XD,UTE,211
2022,Toyota,Hilux,Diesel,2.8L Diesel Dual Cab Ute 4XD Manual,UTE,18
2022,Toyota,Hilux,Diesel,2.8L Diesel Extended Cab Cab Chassis 4XD,OTHER,1
